Country_Region,French Name,Continent,Last_Update,Confirmed,Deaths,Recovered,Active
Taiwan,Taiwan,Asie,2020-03-27 06:33:04,267,2,29,236
Tanzania,Tanzanie,Afrique,2020-03-27 23:23:03,13,0,1,12
Thailand,Thaïlande,Asie,2020-03-27 23:23:03,1136,5,97,1034
The Bahamas,Les Bahamas,Amérique Centrale,2020-03-27 23:23:03,10,0,1,9
The Gambia,Gambie,Afrique,2020-03-27 23:23:03,3,1,0,2
Timor-Leste,Timor Oriental,Asie,2020-03-27 23:23:03,1,0,0,1
Togo,Togo,Afrique,2020-03-27 23:23:03,25,1,1,23
Trinidad and Tobago,Trinidad et Tobago,Amérique Centrale,2020-03-27 23:23:03,66,2,1,63
Tunisia,Tunisie,Afrique,2020-03-27 23:23:03,227,6,2,219
Turkey,Turquie,Europe,2020-03-27 23:23:03,5698,92,42,5564
Uganda,Ouganda,Afrique,2020-03-27 23:23:03,23,0,0,23
Ukraine,Ukraine,Europe,2020-03-27 23:23:03,310,5,5,300
United Arab Emirates,Émirats Arabes Unis,Moyen-Orient,2020-03-27 23:23:03,405,2,52,351
Uruguay,Uruguay,Amérique du Sud,2020-03-27 23:23:03,238,0,0,238
United States of America,Etats-Unis,Amérique du Nord,2020-03-27 23:23:04,101657,1581,869,99207
Uzbekistan,Ouzbékistan,Asie,2020-03-27 23:23:03,88,1,5,82
Vietnam,Vietnam,Asie,2020-03-27 23:23:03,163,0,20,143
West Bank and Gaza,Palestine,Moyen-Orient,2020-03-27 23:23:03,91,1,17,73
Zambia,Zambie,Afrique,2020-03-27 23:23:03,22,0,0,22
Zimbabwe,Zimbabwe,Afrique,2020-03-27 23:23:03,5,1,0,4
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,Australie,Océanie,,,,,
,Canada,Amérique du Nord,,,,,
,Chine,Asie,,,,,
,Danemark,Europe,,,,,
,France,Europe,,,,,
,Pays-Bas,Europe,,,,,
,Royaume-Uni,Europe,,,,,
,États-Unis,Amérique du Nord,,,,,
,Serbie,Europe,,,,,
,Slovaquie,Europe,,,,,
,Macédoine du Nord,Europe,,,,,
